id,task,word_id,word,nchar,start,end,duration,gap_before,gap_after,type
F,1,134,that,4,176108,176312,204,234,187,word
F,1,135,were,4,176499,176781,282,187,202,word
F,2,1,favorite,8,1375,2344,969,328,359,word
F,2,2,food,4,2703,2969,266,359,2938,word
F,2,3,is,2,5907,6000,93,2938,2532,word
F,2,4,spgaghetti,10,8532,11594,3062,2532,250,word
F,2,5,and,3,11844,12032,188,250,671,word
F,2,6,"meatballs,",10,12703,13828,1125,671,1344,comma
F,2,7,whichs.,7,15172,19485,4313,1344,3890,fullstop
F,2,8,",",1,23375,23375,0,3890,172,comma
F,2,9,and,3,23547,23782,235,172,296,word
F,2,10,that's,6,24078,24547,469,296,281,word
F,2,11,mostly,6,24828,25422,594,281,1016,word
F,2,12,down,4,26438,26750,312,1016,266,word
F,2,13,to,2,27016,27078,62,266,1907,word
F,2,14,the,3,28985,29110,125,1907,234,word
F,2,15,fact,4,29344,29844,500,234,219,word
F,2,16,that,4,30063,30298,235,219,234,word
F,2,17,it,2,30532,30625,93,234,297,word
F,2,18,reminds,7,30922,31516,594,297,250,word
F,2,19,me,2,31766,31844,78,250,172,word
F,2,20,of,2,32016,32110,94,172,265,word
F,2,21,home,4,32375,32703,328,265,219,word
F,2,22,and,3,32922,33172,250,219,954,word
F,2,23,growing,7,34126,34766,640,954,266,word
F,2,24,up.,3,35032,35360,328,266,1047,fullstop
F,2,25,IMy,3,36407,39625,3218,1047,938,word
F,2,26,Mom,3,40563,40875,312,938,235,word
F,2,27,is,2,41110,41188,78,235,4906,word
F,2,28,s,1,46094,46094,0,4906,470,word
F,2,29,Italian,7,46564,47344,780,470,234,word
F,2,30,and,3,47578,47797,219,234,188,word
F,2,31,of,2,47985,48141,156,188,641,word
F,2,32,course,6,48782,49422,640,641,203,word
F,2,33,has,3,49625,49860,235,203,218,word
F,2,34,a,1,50078,50078,0,218,688,word
F,2,35,n,1,50766,50766,0,688,203,word
F,2,36,orld,4,50969,51578,609,203,344,word
F,2,37,recipe,6,51922,52610,688,344,437,word
F,2,38,that,4,53047,53220,173,437,515,word
F,2,39,she,3,53735,53891,156,515,266,word
F,2,40,got,3,54157,54345,188,266,202,word
F,2,41,tfrom,5,54547,55235,688,202,250,word
F,2,42,her,3,55485,55625,140,250,250,word
F,2,43,momom,5,55875,57922,2047,250,750,word
F,2,44,who,3,58672,58845,173,750,265,word
F,2,45,got,3,59110,59360,250,265,312,word
F,2,46,it,2,59672,59750,78,312,360,word
F,2,47,from,4,60110,60516,406,360,266,word
F,2,48,her,3,60782,60953,171,266,329,word
F,2,49,mom,3,61282,61547,265,329,266,word
F,2,50,and,3,61813,61922,109,266,219,word
F,2,51,so,2,62141,62235,94,219,234,word
F,2,52,on.,3,62469,62719,250,234,6703,fullstop
F,2,53,It,2,69422,69735,313,6703,734,word
F,2,54,also,4,70469,70844,375,734,422,word
F,2,55,just,4,71266,71672,406,422,266,word
F,2,56,tastses,7,71938,73203,1265,266,360,word
F,2,57,"good,",5,73563,74094,531,360,203,comma
F,2,58,and,3,74297,74532,235,203,10968,word
F,2,59,she,3,85500,85688,188,10968,203,word
F,2,60,usually,7,85891,86689,798,203,186,word
F,2,61,makes,5,86875,87297,422,186,235,word
F,2,62,it,2,87532,87610,78,235,297,word
F,2,63,on,2,87907,87985,78,297,1390,word
F,2,64,mholdiidays,11,89375,94703,5328,1390,329,word
F,2,65,ooutside,8,95032,97391,2359,329,187,word
F,2,66,of,2,97578,97657,79,187,296,word
F,2,67,like,4,97953,98360,407,296,625,word
G,1,1,out,3,824,1034,210,522,212,word
G,1,2,in,2,1246,1326,80,212,152,word
G,1,3,the,3,1478,1642,164,152,387,word
G,1,4,uncharted,9,2029,3001,972,387,479,word
G,1,5,backwaters,10,3480,4662,1182,479,428,word
G,1,6,of,2,5090,5204,114,428,173,word
G,1,7,the,3,5377,5506,129,173,260,word
G,1,8,unfafashionable,15,5766,8715,2949,260,253,word
G,1,9,ned,3,8968,9184,216,253,188,word
G,1,10,of,2,9372,9420,48,188,156,word
G,1,11,tend,4,9576,10959,1383,156,164,word
G,1,12,of,2,11123,11183,60,164,180,word
G,1,13,the,3,11363,11503,140,180,232,word
G,1,14,western,7,11735,12690,955,232,262,word
G,1,15,spital,6,12952,13473,521,262,1112,word
G,1,16,ral,3,14585,14841,256,1112,166,word
G,1,17,arm,3,15007,15323,316,166,482,word
G,1,18,of,2,15805,15926,121,482,183,word
G,1,19,the,3,16109,16268,159,183,693,word
G,1,20,alaxy,5,16961,17676,715,693,525,word
G,1,21,lies,4,18201,18617,416,525,212,word
G,1,22,a,1,18829,18829,0,212,331,word
G,1,23,small,5,19160,19588,428,331,261,word
G,1,24,unregarded,10,19849,20943,1094,261,306,word
G,1,25,yellow,6,21249,21825,576,306,238,word
G,1,26,sun.,4,22063,22465,402,238,765,fullstop
G,1,27,Obrbiting,9,23230,24611,1381,765,198,word
G,1,28,this,4,24809,25203,394,198,166,word
G,1,29,at,2,25369,25538,169,166,228,word
G,1,30,a,1,25766,25766,0,228,459,word
G,1,31,distance,8,26225,27105,880,459,214,word
G,1,32,of,2,27319,27355,36,214,267,word
G,1,33,roughly,7,27622,28283,661,267,712,word
G,1,34,ninetytwo,9,28995,30812,1817,712,206,word
G,1,35,million,7,31018,31875,857,206,175,word
G,1,36,miles,5,32050,32635,585,175,205,word
G,1,37,is,2,32840,32896,56,205,244,word
G,1,38,an,2,33140,33168,28,244,429,word
G,1,39,utterly,7,33597,34363,766,429,277,word
G,1,40,insignificant,13,34640,36332,1692,277,623,word
G,1,41,little,6,36955,37476,521,623,234,word
G,1,42,blue,4,37710,38129,419,234,231,word
G,1,43,green,5,38360,38881,521,231,358,word
G,1,44,planet,6,39239,39737,498,358,858,word
G,1,45,whorse,6,40595,41385,790,858,264,word
G,1,46,apedescended,12,41649,45247,3598,264,659,word
G,1,47,lif,3,45906,46142,236,659,203,word
G,1,48,fe,2,46345,46903,558,203,194,word
G,1,49,forms,5,47097,47504,407,194,511,word
G,1,50,are,3,48015,48266,251,511,199,word
G,1,51,so,2,48465,48541,76,199,203,word
G,1,52,amazingly,9,48744,50357,1613,203,322,word
G,1,53,primitive,9,50679,51870,1191,322,208,word
G,1,54,that,4,52078,52396,318,208,157,word
G,1,55,they,4,52553,52787,234,157,459,word
G,1,56,still,5,53246,53765,519,459,145,word
G,1,57,think,5,53910,54390,480,145,531,word
G,1,58,digital,7,54921,55557,636,531,196,word
G,1,59,watches,7,55753,56648,895,196,144,word
G,1,60,are,3,56792,57008,216,144,299,word
G,1,61,a,1,57307,57307,0,299,359,word
G,1,62,pretty,6,57666,58346,680,359,204,word
G,1,63,neat,4,58550,58919,369,204,241,word
G,1,64,idea.,5,59160,59575,415,241,894,fullstop
G,1,65,This,4,60469,60742,273,894,290,word
G,1,66,planet,6,61032,61480,448,290,206,word
G,1,67,"has,",4,61686,62118,432,206,227,comma
G,1,68,or,2,62345,62428,83,227,469,word
G,1,69,rathte,6,62897,63563,666,469,1523,word
G,1,70,her,3,65086,65336,250,1523,388,word
G,1,71,"dhad,",5,65724,66394,670,388,1205,comma
G,1,72,"had,",4,67599,67891,292,1205,256,comma
G,1,73,a,1,68147,68147,0,256,260,word
G,1,74,"prolblem,",9,68407,70063,1656,260,253,comma
G,1,75,which,5,70316,70706,390,253,169,word
G,1,76,was,3,70875,71152,277,169,256,word
G,1,77,this:,5,71408,72061,653,256,714,word
G,1,78,tmost,5,72775,73536,761,714,237,word
G,1,79,people,6,73773,74369,596,237,195,word
G,1,80,on,2,74564,74661,97,195,195,word
G,1,81,it,2,74856,74940,84,195,223,word
G,1,82,were,4,75163,75511,348,223,302,word
G,1,83,unhappy,7,75813,76446,633,302,1043,word
G,1,84,for,3,77489,77676,187,1043,276,word
G,1,85,pretty,6,77952,79680,1728,276,248,word
G,1,86,much,4,79928,80308,380,248,204,word
G,1,87,of,2,80512,80572,60,204,165,word
G,1,88,the,3,80737,80885,148,165,151,word
G,1,89,"time,",5,81036,81653,617,151,431,comma
G,1,90,Many,4,82084,82425,341,431,1480,word
G,1,91,.,1,83905,83905,0,1480,532,fullstop
G,1,92,Many,4,84437,84809,372,532,318,word
G,1,93,solitioutions,13,85127,87434,2307,318,2920,word
G,1,94,were,4,90354,90771,417,2920,241,word
G,1,95,suggeste,8,91012,91937,925,241,609,word
G,1,96,fod,3,92546,93461,915,609,197,word
G,1,97,for,3,93658,93831,173,197,155,word
G,1,98,this,4,93986,94259,273,155,254,word
G,1,99,"provlemblem,",12,94513,97508,2995,254,234,comma
G,1,100,bu,2,97742,97891,149,234,257,word
G,1,101,tt,2,98148,98750,602,257,293,word
G,1,102,most,4,99043,99364,321,293,219,word
G,1,103,of,2,99583,99647,64,219,183,word
G,1,104,these,5,99830,100451,621,183,410,word
G,1,105,were,4,100861,101197,336,410,285,word
G,1,106,largely,7,101482,102101,619,285,769,word
G,1,107,concerned,9,102870,103687,817,769,1184,word
G,1,108,with,4,104871,105131,260,1184,153,word
G,1,109,the,3,105284,105472,188,153,222,word
G,1,110,movements,9,105694,106584,890,222,292,word
G,1,111,of,2,106876,106999,123,292,198,word
G,1,112,tsmall,6,107197,107982,785,198,364,word
G,1,113,green,5,108346,108822,476,364,547,word
G,1,114,pieces,6,109369,110607,1238,547,231,word
G,1,115,of,2,110838,110890,52,231,287,word
G,1,116,"paper,",6,111177,111864,687,287,436,comma
G,1,117,which,5,112300,112654,354,436,153,word
G,1,118,is,2,112807,112887,80,153,276,word
G,1,119,odd,3,113163,113416,253,276,258,word
G,1,120,because,7,113674,114398,724,258,176,word
G,1,121,ton,3,114574,115148,574,176,96,word
G,1,122,the,3,115244,115420,176,96,181,word
G,1,123,whole,5,115601,116035,434,181,1838,word
G,1,124,it,2,117873,118033,160,1838,219,word
G,1,125,wasn't,6,118252,119088,836,219,169,word
G,1,126,the,3,119257,119421,164,169,676,word
G,1,127,small,5,120097,120486,389,676,860,word
G,1,128,green,5,121346,121878,532,860,375,word
G,1,129,pieces,6,122253,123101,848,375,370,word
G,1,130,of,2,123471,123550,79,370,569,word
G,1,131,appaper,7,124119,125318,1199,569,314,word
G,1,132,that,4,125632,125976,344,314,213,word
G,1,133,were,4,126189,126527,338,213,261,word
G,2,1,favorite,8,546,1363,817,322,1639,word
G,2,2,type,4,3002,3366,364,1639,178,word
G,2,3,of,2,3544,3616,72,178,269,word
G,2,4,food,4,3885,4173,288,269,221,word
G,2,5,is,2,4394,4490,96,221,533,word
G,2,6,mexiMexican,11,5023,6907,1884,533,327,word
G,2,7,goofood.,8,7234,8662,1428,327,1071,fullstop
G,2,8,I,1,9733,9733,0,1071,522,word
G,2,9,could,5,10255,10591,336,522,178,word
G,2,10,eat,3,10769,11087,318,178,2267,word
G,2,11,feel,4,13354,13681,327,2267,179,word
G,2,12,like,4,13860,14232,372,179,462,word
G,2,13,Mexican,7,14694,15381,687,462,263,word
G,2,14,food,4,15644,15937,293,263,212,word
G,2,15,is,2,16149,16293,144,212,279,word
G,2,16,usually,7,16572,17059,487,279,248,word
G,2,17,a,1,17307,17307,0,248,234,word
G,2,18,lot,3,17541,17741,200,234,231,word
G,2,19,of,2,17972,17976,4,231,188,word
G,2,20,the,3,18164,18276,112,188,241,word
G,2,21,same,4,18517,18792,275,241,188,word
G,2,22,"ingrednient,s",13,18980,21297,2317,188,213,word
G,2,23,"bus,",4,21510,22631,1121,213,199,comma
G,2,24,but,3,22830,23035,205,199,228,word
G,2,25,is,2,23263,23452,189,228,506,word
G,2,26,prepared,8,23958,24664,706,506,747,word
G,2,27,or,2,25411,25528,117,747,630,word
G,2,28,pakcagedackackaged,18,26158,32626,6468,630,280,word
G,2,29,slightly,8,32906,33528,622,280,323,word
G,2,30,differnetly,11,33851,34819,968,323,1707,word
G,2,31,"ently,",6,36526,37522,996,1707,224,comma
G,2,32,but,3,37746,37955,209,224,230,word
G,2,33,all,3,38185,38383,198,230,174,word
G,2,34,of,2,38557,38640,83,174,240,word
G,2,35,the,3,38880,39021,141,240,179,word
G,2,36,base,4,39200,39511,311,179,237,word
G,2,37,ingredients,11,39748,40886,1138,237,188,word
G,2,38,atre,4,41074,41801,727,188,456,word
G,2,39,perfect.I,9,42257,44715,2458,456,389,word
G,2,40,love,4,45104,45433,329,389,731,word
G,2,41,any,3,46164,46394,230,731,705,word
G,2,42,type,4,47099,47442,343,705,171,word
G,2,43,of,2,47613,47677,64,171,650,word
G,2,44,taco,4,48327,48704,377,650,2100,word
G,2,45,or,2,50804,50917,113,2100,277,word
G,2,46,quesdaadilla,12,51194,53341,2147,277,258,word
G,2,47,or,2,53599,53667,68,258,872,word
G,2,48,burowl,6,54539,56452,1913,872,5111,word
G,2,49,.,1,61563,61563,0,5111,880,fullstop
G,2,50,uThere's,8,62443,64218,1775,880,225,word
G,2,51,usually,7,64443,65263,820,225,171,word
G,2,52,the,3,65434,65606,172,171,792,word
G,2,53,perfect,7,66398,67171,773,792,1944,word
G,2,54,greatcombination,16,69115,73253,4138,1944,187,word
G,2,55,of,2,73440,73563,123,187,234,word
G,2,56,a,1,73797,73797,0,234,228,word
G,2,57,"meat,",5,74025,74511,486,228,866,comma
G,2,58,"cheese,",7,75377,76123,746,866,241,comma
G,2,59,"alettucae,",10,76364,80323,3959,241,221,comma
G,2,60,and,3,80544,80684,140,221,238,word
G,2,61,some,4,80922,81214,292,238,201,word
G,2,62,other,5,81415,81731,316,201,380,word
G,2,63,"veegatgeegetablebean,",21,82111,92630,10519,380,172,comma
G,2,64,and,3,92802,92977,175,172,359,word
G,2,65,evegetable,10,93336,95249,1913,359,343,word
G,2,66,which,5,95592,96052,460,343,873,word
G,2,67,make,4,96925,97258,333,873,612,word
G,2,68,s,1,97870,97870,0,612,211,word
G,2,71,amost,5,100271,101092,821,1965,543,word
G,2,72,dishes,6,101635,102128,493,543,1334,word
G,2,73,pretty,6,103462,104177,715,1334,595,word
G,2,74,"nutruitious,",12,104772,108368,3596,595,293,comma
G,2,75,although,8,108661,109544,883,293,145,word
G,2,76,the,3,109689,109902,213,145,171,word
G,2,77,way,3,110073,110384,311,171,229,word
G,2,78,the,3,110613,110819,206,229,13128,word
G,2,79,y're,4,123947,124523,576,13128,235,word
G,2,80,prepare,7,124758,125400,642,235,760,word
G,2,81,d,1,126160,126160,0,760,463,word
G,2,82,doesn't,7,126623,127585,962,463,1279,word
G,2,83,usual;y,7,128864,129481,617,1279,2216,word
G,2,84,make,4,131697,131949,252,2216,161,word
G,2,85,them,4,132110,132409,299,161,635,word
G,2,86,the,3,133044,133204,160,635,281,word
G,2,87,healhtthiest,12,133485,135641,2156,281,171,word
G,2,88,"option,",7,135812,136496,684,171,872,comma
H,1,1,out,3,23397,23641,244,408,237,word
H,1,2,in,2,23878,23979,101,237,227,word
H,1,3,the,3,24206,24394,188,227,283,word
H,1,4,unchatrterd,11,24677,26771,2094,283,3106,word
H,1,5,d,1,29877,29877,0,3106,490,word
H,1,6,backwaters,10,30367,31517,1150,490,374,word
H,1,7,of,2,31891,31935,44,374,273,word
H,1,8,the,3,32208,32395,187,273,282,word
H,1,9,unfashinaonable,15,32677,37534,4857,282,862,word
H,1,10,end,3,38396,38588,192,862,214,word
H,1,11,of,2,38802,38897,95,214,209,word
H,1,12,the,3,39106,39293,187,209,246,word
H,1,13,western,7,39539,40613,1074,246,541,word
H,1,14,speiiral,8,41154,42543,1389,541,528,word
H,1,15,amrrm,5,43071,44143,1072,528,356,word
H,1,16,of,2,44499,44566,67,356,273,word
H,1,17,the,3,44839,45030,191,273,652,word
H,1,18,FGlaaalazatxy,13,45682,50131,4449,652,1361,word
H,1,19,lies,4,51492,51933,441,1361,210,word
H,1,20,in,2,52143,52200,57,210,977,word
H,1,21,a,1,53177,53177,0,977,405,word
H,1,22,msmall,6,53582,54959,1377,405,890,word
H,1,23,unregarded,10,55849,58408,2559,890,656,word
H,1,24,ueyellow,8,59064,60689,1625,656,3670,word
H,1,25,sun.,4,64359,64995,636,3670,2346,fullstop
H,1,26,Orbiting,8,67341,68298,957,2346,829,word
H,1,27,this,4,69127,69502,375,829,209,word
H,1,28,at,2,69711,69861,150,209,284,word
H,1,29,a,1,70145,70145,0,284,633,word
H,1,30,sitadistance,12,70778,73445,2667,633,765,word
H,1,31,pf,2,74210,74306,96,765,314,word
H,1,32,rpoughly,8,74620,75442,822,314,4289,word
H,1,33,odn,3,79731,82735,3004,4289,965,word
H,1,34,ninetytwo,9,83700,87395,3695,965,944,word
H,1,35,milloion,8,88339,90082,1743,944,462,word
H,1,36,milles,6,90544,91598,1054,462,664,word
H,1,37,is,2,92262,92389,127,664,241,word
H,1,38,an,2,92630,92705,75,241,344,word
H,1,39,utterly,7,93049,94297,1248,344,667,word
H,1,40,isnnsignificant,15,94964,100117,5153,667,619,word
H,1,41,little,6,100736,101372,636,619,445,word
H,1,42,blue,4,101817,102275,458,445,665,word
H,1,43,freen,5,102940,103638,698,665,434,word
H,1,44,planet,6,104072,104702,630,434,755,word
H,1,45,shgtggtgrrwhose,15,105457,116885,11428,755,5554,word
H,1,46,aepedescencded,14,122439,126884,4445,5554,874,word
H,1,47,;lofelife,9,127758,129741,1983,874,389,word
H,1,48,fomrm,5,130130,131087,957,389,589,word
H,1,49,s,1,131676,131676,0,589,195,word
H,1,50,are,3,131871,132075,204,195,249,word
H,1,51,so,2,132324,132424,100,249,449,word
H,1,52,amaizngly,9,132873,134073,1200,449,2392,word
H,1,53,szinprimitive,13,136465,140472,4007,2392,1083,word
H,1,54,that,4,141555,141787,232,1083,200,word
H,1,55,they,4,141987,142267,280,200,301,word
H,1,56,sti;l;;lll,10,142568,145495,2927,301,2333,word
H,1,57,tihink,6,147828,150274,2446,2333,838,word
H,1,58,digital,7,151112,151992,880,838,682,word
H,1,59,watches,7,152674,153709,1035,682,464,word
H,1,60,are,3,154173,154438,265,464,275,word
H,1,61,a,1,154713,154713,0,275,478,word
H,1,62,pretty,6,155191,155961,770,478,363,word
H,1,63,neat,4,156324,156632,308,363,487,word
H,1,66,udeaidea.Thoisis,16,159726,169525,9799,590,253,word
H,1,71,has,3,175510,175671,161,777,1723,word
H,1,72,",",1,177394,177394,0,1723,342,comma
H,1,73,or,2,177736,177796,60,342,346,word
H,1,78,had,3,182324,182492,168,520,1241,word
H,1,79,",",1,183733,183733,0,1241,240,comma
H,1,80,a,1,183973,183973,0,240,325,word
H,1,81,problem,7,184298,184982,684,325,1497,word
H,1,82,",",1,186479,186479,0,1497,245,comma
H,1,83,which,5,186724,187160,436,245,393,word
H,1,84,was,3,187553,187814,261,393,274,word
H,1,87,this,4,189384,189676,292,548,1434,word
H,1,88,:,1,191110,191110,0,1434,421,word
H,1,89,most,4,191531,191828,297,421,220,word
H,1,90,of,2,192048,192076,28,220,213,word
H,1,91,the,3,192289,192461,172,213,334,word
H,1,92,people,6,192795,193415,620,334,273,word
H,1,93,on,2,193688,193817,129,273,303,word
H,1,94,ti,2,194120,194124,4,303,538,word
H,1,95,wereit,6,194662,196390,1728,538,305,word
H,1,96,were,4,196695,196962,267,305,785,word
H,1,97,unhappy,7,197747,198590,843,785,869,word
H,1,98,for,3,199459,199671,212,869,329,word
H,1,99,pretty,6,200000,200819,819,329,353,word
H,1,100,much,4,201172,201585,413,353,386,word
H,1,101,of,2,201971,202067,96,386,193,word
H,1,102,th,2,202260,202352,92,193,730,word
H,1,103,e,1,203082,203082,0,730,268,word
H,1,104,time,4,203350,203625,275,268,733,word
H,1,105,.,1,204358,204358,0,733,392,fullstop
H,1,106,Many,4,204750,205132,382,392,393,word
H,1,107,slolution,9,205525,207705,2180,393,1409,word
H,1,108,s,1,209114,209114,0,1409,886,word
H,1,109,were,4,210000,210235,235,886,479,word
H,1,110,sugesstedgested,15,210714,215980,5266,479,905,word
H,1,111,for,3,216885,217080,195,905,186,word
H,1,112,this,4,217266,217513,247,186,300,word
H,1,113,"problem,",8,217813,218699,886,300,741,comma
H,1,114,but,3,219440,219667,227,741,422,word
H,1,115,most,4,220089,220433,344,422,249,word
H,1,116,of,2,220682,220701,19,249,250,word
H,1,117,these,5,220951,221380,429,250,268,word
H,1,118,were,4,221648,221912,264,268,385,word
H,1,119,largly,6,222297,223047,750,385,2822,word
H,1,120,ee,2,225869,228384,2515,2822,2186,word
H,1,121,concerencnecd,13,230570,233425,2855,2186,394,word
H,1,122,with,4,233819,234167,348,394,296,word
H,1,123,the,3,234463,234657,194,296,229,word
H,1,124,movements,9,234886,236035,1149,229,345,word
H,1,125,of,2,236380,236445,65,345,224,word
H,1,126,small,5,236669,237167,498,224,294,word
H,1,127,green,5,237461,238171,710,294,453,word
H,1,128,peiceieces,10,238624,242197,3573,453,470,word
H,1,129,of,2,242667,242759,92,470,225,word
H,1,130,paper,5,242984,243413,429,225,1084,word
H,1,131,"m,",2,244497,245864,1367,1084,273,comma
H,1,134,oiis,4,249355,251331,1976,2457,322,word
H,1,135,"offdd,",6,251653,253112,1459,322,775,comma
H,1,136,because,7,253887,254480,593,775,244,word
H,1,137,of,2,254724,254815,91,244,835,word
H,1,138,n,1,255650,255650,0,835,259,word
H,1,139,the,3,255909,256117,208,259,179,word
H,1,140,whole,5,256296,256891,595,179,324,word
H,1,141,it,2,257215,257261,46,324,656,word
H,1,142,wasn;t,6,257917,258596,679,656,1202,word
H,1,143,'t,2,259798,259913,115,1202,263,word
H,1,144,the,3,260176,260407,231,263,269,word
H,1,145,smalle,6,260676,261721,1045,269,1276,word
H,1,146,green,5,262997,263860,863,1276,391,word
H,1,147,pieces,6,264251,265558,1307,391,391,word
H,1,148,of,2,265949,266748,799,391,580,word
H,1,149,papert,6,267328,268131,803,580,849,word
H,1,150,tha,3,268980,269134,154,849,579,word
H,1,151,wt,2,269713,270294,581,579,289,word
H,1,152,were,4,270583,270859,276,289,485,word
H,2,1,favotrite,9,1702,4600,2898,804,1434,word
H,2,2,meal,4,6034,6297,263,1434,1035,word
H,2,8,a,1,13291,13291,0,1398,1350,word
H,2,9,to,2,14641,14689,48,1350,455,word
H,2,10,be,2,15144,15237,93,455,220,word
H,2,13,Shirprimp,9,33857,35895,2038,18337,7565,word
H,2,14,"suhsi,",6,43460,44285,825,7565,1333,comma
H,2,15,"shi,",4,45618,46096,478,1333,305,comma
H,2,16,I,1,46401,46401,0,305,1927,word
H,2,17,.,1,48328,48328,0,1927,438,fullstop
H,2,18,I,1,48766,48766,0,438,886,word
H,2,19,grown,5,49652,50275,623,886,390,word
H,2,20,aly,3,50665,51474,809,390,955,word
H,2,21,loy,3,52429,52681,252,955,282,word
H,2,22,inown,5,52963,56602,3639,282,195,word
H,2,23,a,1,56797,56797,0,195,376,word
H,2,24,little,6,57173,57800,627,376,348,word
H,2,25,for,3,58148,58344,196,348,668,word
H,2,26,suhsishi,8,59012,60745,1733,668,980,word
H,2,27,in,2,61725,61837,112,980,1353,word
H,2,28,in,2,63190,63270,80,1353,245,word
H,2,29,the,3,63515,63721,206,245,230,word
H,2,30,past,4,63951,64212,261,230,228,word
H,2,31,week,4,64440,64826,386,228,1407,word
H,2,32,wryeasgofour,12,66233,71435,5202,1407,290,word
H,2,33,yeatstrsars.,12,71725,75086,3361,290,43608,fullstop
H,2,34,My,2,118694,118930,236,43608,4585,word
H,2,35,favorite,8,123515,124860,1345,4585,2930,word
H,2,36,go,2,127790,127897,107,2930,1995,word
H,2,37,to,2,129892,130094,202,1995,1892,word
H,2,38,roll,4,131986,132368,382,1892,299,word
H,2,39,in,2,132667,132756,89,299,915,word
H,2,40,s,1,133671,133671,0,915,267,word
H,2,41,the,3,133938,134120,182,267,413,word
H,2,42,hawiann,7,134533,136087,1554,413,2538,word
H,2,43,spicy,5,138625,139218,593,2538,1334,word
H,2,44,shirimp,7,140552,141912,1360,1334,433,word
H,2,45,roll.,5,142345,149090,6745,433,707,fullstop
H,2,46,I,1,149797,149797,0,707,1973,word
H,2,47,prefer,6,151770,152534,764,1973,219,word
H,2,48,to,2,152753,152838,85,219,900,word
H,2,49,eat,3,153738,154010,272,900,397,word
H,2,50,at,2,154407,154590,183,397,415,word
H,2,51,allyoucan,9,155005,158723,3718,415,823,word
H,2,52,eat,3,159546,159749,203,823,734,word
H,2,55,"places,",7,219549,220518,969,6251,1320,comma
H,2,56,b,1,221838,221838,0,1320,2842,word
H,2,59,to,2,226362,226454,92,1333,535,word
H,2,60,try,3,226989,227274,285,535,266,word
H,2,61,a,1,227540,227540,0,266,1068,word
H,2,62,variery,7,228608,229377,769,1068,406,word
H,2,63,of,2,229783,229794,11,406,1655,word
H,2,64,ty,2,231449,231525,76,1655,278,word
H,2,65,of,2,231803,231887,84,278,1490,word
I,1,1,out,3,938,1141,203,243,164,word
I,1,2,in,2,1305,1369,64,164,89,word
I,1,3,the,3,1458,1576,118,89,180,word
I,1,4,uncharted,9,1756,2810,1054,180,177,word
I,1,5,backwaters,10,2987,3755,768,177,165,word
I,1,6,of,2,3920,3958,38,165,302,word
I,1,7,the,3,4260,4397,137,302,398,word
I,1,8,fasunfashionabl,15,4795,7070,2275,398,239,word
I,1,9,ee,2,7309,7661,352,239,165,word
I,1,10,end,3,7826,8031,205,165,158,word
I,1,11,of,2,8189,8241,52,158,129,word
I,1,12,the,3,8370,8480,110,129,172,word
I,1,13,western,7,8652,9168,516,172,169,word
I,1,14,spiral,6,9337,9789,452,169,199,word
I,1,15,arm,3,9988,10096,108,199,259,word
I,1,16,of,2,10355,10398,43,259,213,word
I,1,17,the,3,10611,10748,137,213,1026,word
I,1,18,Galaxy,6,11774,12737,963,1026,406,word
I,1,19,lies,4,13143,13346,203,406,173,word
I,1,20,a,1,13519,13519,0,173,190,word
I,1,21,small,5,13709,14161,452,190,217,word
I,1,22,unregarded,10,14378,15652,1274,217,182,word
I,1,23,yellow,6,15834,16601,767,182,209,word
I,1,24,sun.Orbiting,12,16810,42792,25982,209,1107,word
I,1,25,this,4,43899,44151,252,1107,281,word
I,1,26,at,2,44432,44594,162,281,206,word
I,1,27,a,1,44800,44800,0,206,166,word
I,1,28,idstadistance,13,44966,47173,2207,166,456,word
I,1,29,of,2,47629,47734,105,456,153,word
I,1,30,roughly,7,47887,48436,549,153,408,word
I,1,31,ninetytwo,9,48844,50015,1171,408,248,word
I,1,32,million,7,50263,51080,817,248,237,word
I,1,33,miles,5,51317,51693,376,237,186,word
I,1,34,is,2,51879,51963,84,186,175,word
I,1,35,an,2,52138,52204,66,175,199,word
I,1,36,utterl,6,52403,52879,476,199,269,word
I,1,37,yyy,3,53148,53885,737,269,209,word
I,1,38,insigifnicant,13,54094,55385,1291,209,1889,word
I,1,39,icant,5,57274,57682,408,1889,2316,word
I,1,40,little,6,59998,60441,443,2316,193,word
I,1,41,blue,4,60634,60899,265,193,180,word
I,1,42,green,5,61079,61594,515,180,200,word
I,1,43,planet,6,61794,62320,526,200,203,word
I,1,44,whose,5,62523,62820,297,203,166,word
I,1,45,apedescrnended,14,62986,65627,2641,166,302,word
I,1,46,life,4,65929,66138,209,302,159,word
I,1,47,forms,5,66297,66752,455,159,220,word
I,1,48,are,3,66972,67068,96,220,224,word
I,1,49,so,2,67292,67396,104,224,192,word
I,1,50,amazingly,9,67588,68354,766,192,158,word
I,1,51,primitive,9,68512,69644,1132,158,210,word
I,1,52,that,4,69854,70100,246,210,155,word
I,1,53,they,4,70255,70502,247,155,166,word
I,1,54,still,5,70668,70983,315,166,128,word
I,1,55,think,5,71111,71409,298,128,165,word
I,1,56,digital,7,71574,72136,562,165,214,word
I,1,57,watches,7,72350,73015,665,214,200,word
I,1,58,a,1,73215,73215,0,200,218,word
I,1,59,are,3,73433,73532,99,218,210,word
I,1,60,a,1,73742,73742,0,210,169,word
I,1,61,preatty,7,73911,74694,783,169,308,word
I,1,62,near,4,75002,75222,220,308,1057,word
